NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
159,인천광역시 미추홀구 숭의동,301-18,301,18,해찬솔,42.97,202307,11,"11,800",-,3,-,-,2016,장천로23번길 20,-,중개거래,인천 미추홀구,23.08.16
160,인천광역시 미추홀구 숭의동,462,462,0,스타디움센트럴시티,74.8816,202307,6,"32,000",101동,25,-,-,2022,참외전로 268,-,직거래,-,23.08.08
161,인천광역시 미추홀구 숭의동,33-235,33,235,스카이시티101동,83.16,202307,6,"28,800",-,7,-,-,2018,장천로112번길 52,-,중개거래,인천 남동구,23.08.18
162,인천광역시 미추홀구 숭의동,341-30,341,30,더젠씨티(341-30),59.67,202306,26,"22,000",-,9,-,-,2017,석정로 8,-,중개거래,인천 중구,23.06.28
163,인천광역시 미추홀구 숭의동,462,462,0,스타디움센트럴시티,84.9171,202306,23,"30,000",106동,7,-,-,2022,참외전로 268,-,직거래,-,23.07.03
164,인천광역시 미추홀구 숭의동,294-11,294,11,동아씨티월드,90.69,202306,21,"21,500",-,12,-,-,1998,독배로 443,-,중개거래,인천 미추홀구,23.09.21
165,인천광역시 미추홀구 숭의동,May-75,75,5,투민힐스빌,51.8618,202306,16,"17,000",-,18,-,-,2018,경인로 98,-,중개거래,인천 미추홀구,23.07.28
166,인천광역시 미추홀구 숭의동,Apr-84,84,4,박문,50.04,202306,12,"9,000",-,3,-,-,1985,석정로102번길 41,-,중개거래,인천 미추홀구,23.07.04
167,인천광역시 미추홀구 숭의동,Jan-86,86,1,한화꿈에그린,59.9701,202306,7,"24,800",106,11,-,-,2007,석정로126번길 23,-,중개거래,인천 미추홀구,23.07.14
168,인천광역시 미추홀구 숭의동,159-1,159,1,광해리드빌,84.962,202305,31,"25,000",-,12,-,-,2003,미추로 61,-,중개거래,인천 미추홀구,23.07.18
169,인천광역시 미추홀구 숭의동,Apr-84,84,4,박문,50.04,202305,31,"8,000",-,4,-,-,1985,석정로102번길 41,-,중개거래,인천 미추홀구,23.06.30
170,인천광역시 미추홀구 숭의동,294-35,294,35,클래시아아파트,59.82,202305,25,"20,000",클래시아아파트,6,-,-,2019,장천로 28,-,중개거래,인천 미추홀구,23.06.22
171,인천광역시 미추홀구 숭의동,121-7,121,7,The미추홀퍼스트,69.9405,202305,24,"24,500",The 미추홀퍼스트,12,-,-,2020,경인로 67,-,중개거래,인천 미추홀구,23.07.14
172,인천광역시 미추홀구 숭의동,341-8,341,8,선광,84.64,202305,24,"15,000",-,4,-,-,1996,인주대로35번길 2,-,중개거래,인천 미추홀구,23.06.29
173,인천광역시 미추홀구 숭의동,121-7,121,7,The미추홀퍼스트,69.9405,202305,24,"25,500",-,12,-,-,2020,경인로 67,20230706,중개거래,인천 미추홀구,-
174,인천광역시 미추홀구 숭의동,Jan-86,86,1,한화꿈에그린,84.3677,202305,23,"32,000",101,11,-,-,2007,석정로126번길 23,-,중개거래,인천 미추홀구,23.08.30
175,인천광역시 미추홀구 숭의동,Jan-86,86,1,한화꿈에그린,84.3677,202305,23,"32,000",-,11,-,-,2007,석정로126번길 23,20230823,중개거래,인천 미추홀구,-
176,인천광역시 미추홀구 숭의동,353-8,353,8,썬에이스빌,59.75,202305,22,"13,000",-,7,-,-,2002,인중로 25,-,중개거래,인천 미추홀구,23.05.25
177,인천광역시 미추홀구 숭의동,169-50,169,50,스타뷰,59.94,202305,17,"17,500",-,7,-,-,2016,미추로19번길 21,-,중개거래,인천 미추홀구,23.08.04
178,인천광역시 미추홀구 숭의동,165-13,165,13,프라임시티,48.926,202305,15,"15,800",-,12,-,-,2015,미추로 31-1,-,중개거래,인천 미추홀구,23.07.25
179,인천광역시 미추홀구 숭의동,346-5,346,5,진성투토펠리체,59.28,202305,11,"24,000",-,10,-,-,2018,인주대로11번길 42,-,직거래,-,23.06.08
180,인천광역시 미추홀구 숭의동,432-13,432,13,스위트리아,59.84,202305,11,"17,900",-,13,-,-,2017,샛골로 1-14,-,중개거래,인천 미추홀구,23.06.16
181,인천광역시 미추홀구 숭의동,404-2,404,2,리치하임,49.62,202305,11,"13,650",-,12,-,-,2017,인중로16번길 5-33,-,중개거래,인천 미추홀구 인천 중구,23.05.11
182,인천광역시 미추홀구 숭의동,170-12,170,12,대호,57.31,202305,10,"7,800",-,4,-,-,1971,독배로462번길 55,-,직거래,-,23.05.17
183,인천광역시 미추홀구 숭의동,170-59,170,59,BS리치뷰,59.98,202305,6,"28,000",-,8,-,-,2017,독배로462번길 15,-,중개거래,인천 미추홀구,23.06.02
184,인천광역시 미추홀구 숭의동,Feb-55,55,2,더패밀리,49.672,202305,4,"16,500",-,7,-,-,2016,경인로142번길 14,-,중개거래,경기 고양덕양구,23.05.09
185,인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202311,30,"25,700",105,18,-,-,1993,능허대로79번길 30,-,중개거래,인천 연수구,24.01.08
186,인천광역시 연수구 옥련동,639-1,639,1,현대5,59.985,202311,30,"22,000",504,2,-,-,1997,한진로 49,-,중개거래,인천 연수구,23.12.21
187,인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202311,30,"25,700",105,18,-,-,1993,능허대로79번길 30,20231229,중개거래,인천 연수구,24.01.08
188,인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202311,28,"28,500",116,2,-,-,1993,능허대로79번길 30,-,중개거래,인천 연수구,24.03.05
189,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,59.985,202311,28,"27,500",203,15,-,-,1995,독배로 58,-,중개거래,인천 연수구,24.02.08
190,인천광역시 연수구 옥련동,639-1,639,1,현대5,84.6,202311,25,"30,000",501,3,-,-,1997,한진로 49,-,중개거래,인천 연수구,24.01.30
191,인천광역시 연수구 옥련동,645-1,645,1,옥련2우성,84.74,202311,22,"37,300",203,10,-,-,2002,청량로185번길 47,-,중개거래,인천 연수구,24.01.30
192,인천광역시 연수구 옥련동,645-1,645,1,옥련2우성,78.834,202311,21,"36,000",201,17,-,-,2002,청량로185번길 73,-,중개거래,인천 연수구,23.12.18
193,인천광역시 연수구 옥련동,643-2,643,2,풍림,44.4,202311,16,"20,000",103,7,-,-,1998,비류대로186번길 20,-,중개거래,인천 연수구,23.12.19
194,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202311,16,"27,000",408,22,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.12.19
195,인천광역시 연수구 옥련동,643-2,643,2,풍림,77,202311,15,"33,350",101,10,-,-,1998,비류대로186번길 21,-,중개거래,인천 연수구,23.12.20
196,인천광역시 연수구 옥련동,639-1,639,1,현대5,59.985,202311,13,"24,900",507,9,-,-,1997,한진로 50,-,중개거래,인천 연수구,23.12.28
197,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,59.985,202311,11,"28,450",203,14,-,-,1995,독배로 58,-,중개거래,인천 연수구,23.11.17
198,인천광역시 연수구 옥련동,626,626,0,럭키송도,101.49,202311,11,"35,000",102,2,-,-,1993,능허대로79번길 30,-,중개거래,인천 연수구,23.12.20
199,인천광역시 연수구 옥련동,640-1,640,1,아주1,29.7,202311,9,"12,900",103,11,-,-,1997,옥련로99번길 42,-,중개거래,인천 연수구,23.11.23
200,인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202311,7,"26,000",1,8,-,-,1996,독배로40번길 18,-,중개거래,인천 연수구,23.12.08
201,인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202311,4,"27,000",106,14,-,-,1998,청량로 210,-,중개거래,인천 연수구,23.12.18
202,인천광역시 연수구 옥련동,642-1,642,1,한국,59.986,202311,4,"24,500",101,10,-,-,1997,청량로199번길 29,-,중개거래,인천 연수구,23.12.28
203,인천광역시 연수구 옥련동,639-1,639,1,현대5,59.985,202311,3,"26,000",507,7,-,-,1997,한진로 50,-,중개거래,인천 연수구,23.12.22
204,인천광역시 연수구 옥련동,635-1,635,1,현대3,84.6,202311,3,"33,500",303,13,-,-,1996,능허대로79번길 65,-,중개거래,인천 미추홀구,23.11.03
205,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202311,2,"21,500",401,20,-,-,1997,한나루로105번길 68,-,직거래,-,23.11.03
206,인천광역시 연수구 옥련동,632,632,0,서해,59.885,202311,1,"22,800",101,5,-,-,1995,청량로185번길 16,-,중개거래,인천 연수구,23.12.21
207,인천광역시 연수구 옥련동,640-1,640,1,아주1,84.81,202310,31,"28,000",102,2,-,-,1997,옥련로99번길 42,-,직거래,-,23.11.30
208,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202310,31,"27,500",-,11,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,-
209,인천광역시 연수구 옥련동,628,628,0,현대1,43.2,202310,28,"15,200",102,4,-,-,1994,옥련로 33,-,중개거래,인천 연수구,24.01.15
210,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,84.6,202310,28,"35,800",206,16,-,-,1995,독배로 58,-,중개거래,인천 연수구,23.11.07
211,인천광역시 연수구 옥련동,631,631,0,원흥,59.86,202310,26,"19,000",101,2,-,-,1994,독배로 52,-,직거래,-,23.11.01
212,인천광역시 연수구 옥련동,628,628,0,현대1,59.4,202310,23,"17,500",102,3,-,-,1994,옥련로 33,-,중개거래,인천 연수구,23.11.14
213,인천광역시 연수구 옥련동,628,628,0,현대1,59.4,202310,23,"17,500",-,3,-,-,1994,옥련로 33,20231109,중개거래,인천 연수구,-
214,인천광역시 연수구 옥련동,631,631,0,원흥,84.63,202310,23,"28,500",102,8,-,-,1994,독배로 52,-,중개거래,인천 연수구,23.11.21
215,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202310,22,"28,000",409,5,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.11.24
216,인천광역시 연수구 옥련동,638-1,638,1,백산2,59.98,202310,21,"22,500",203,13,-,-,1997,능허대로123번길 8,-,중개거래,경기 부천시 인천 연수구,23.12.08
217,인천광역시 연수구 옥련동,634-1,634,1,삼성,84.97,202310,19,"33,000",4,6,-,-,1996,독배로40번길 18,-,직거래,-,23.10.25
218,인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202310,18,"23,900",102,1,-,-,1997,청량로199번길 29,-,중개거래,인천 연수구,23.11.10
219,인천광역시 연수구 옥련동,632,632,0,서해,59.885,202310,18,"22,500",102,7,-,-,1995,청량로185번길 16,-,중개거래,인천 연수구,23.12.01
220,인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202310,18,"23,900",-,1,-,-,1997,청량로199번길 29,20231030,중개거래,인천 연수구,-
221,인천광역시 연수구 옥련동,628,628,0,현대1,84.6,202310,18,"27,000",104,10,-,-,1995,옥련로 33,-,중개거래,인천 연수구,23.11.20
222,인천광역시 연수구 옥련동,637-1,637,1,현대4,84.6,202310,18,"36,300",405,11,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.10.18
223,인천광역시 연수구 옥련동,205-26,205,26,해마루,84.72,202310,16,"21,500",해마루아파트,4,-,-,2008,독배로82번길 10,-,중개거래,인천 연수구,23.11.15
224,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,59.985,202310,16,"25,200",203,5,-,-,1995,독배로 58,-,중개거래,인천 연수구,23.12.18
225,인천광역시 연수구 옥련동,644-1,644,1,쌍용,84.98,202310,16,"35,000",102,14,-,-,1998,청량로 210,-,직거래,-,23.10.16
226,인천광역시 연수구 옥련동,639-1,639,1,현대5,59.985,202310,16,"25,700",504,10,-,-,1997,한진로 49,-,중개거래,인천 연수구,23.11.06
227,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,59.985,202310,14,"27,400",203,14,-,-,1995,독배로 58,-,중개거래,인천 연수구,23.12.13
228,인천광역시 연수구 옥련동,630,630,0,백산,59.76,202310,14,"16,500",101,10,-,-,1994,한나루로79번길 11,-,중개거래,인천 연수구,23.11.17
229,인천광역시 연수구 옥련동,640-1,640,1,아주1,113.46,202310,14,"35,000",102,6,-,-,1997,옥련로99번길 42,-,중개거래,인천 연수구,23.11.02
230,인천광역시 연수구 옥련동,632,632,0,서해,84.855,202310,13,"30,000",101,2,-,-,1995,청량로185번길 16,-,중개거래,인천 연수구,23.12.19
231,인천광역시 연수구 옥련동,639-1,639,1,현대5,59.985,202310,10,"22,900",507,2,-,-,1997,한진로 50,-,중개거래,인천 연수구,23.11.07
232,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,84.6,202310,9,"35,700",204,16,-,-,1995,독배로 58,-,중개거래,인천 연수구,23.12.22
233,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,59.985,202310,9,"26,000",208,2,-,-,1996,독배로 58,-,중개거래,인천 연수구,23.12.22
234,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202310,8,"30,300",407,10,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.12.06
235,인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202310,7,"32,500",103,12,-,-,1993,능허대로79번길 30,-,중개거래,인천 연수구,23.12.26
236,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,84.6,202310,6,"35,600",202,7,-,-,1995,독배로 58,-,중개거래,인천 연수구,23.11.20
237,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,84.6,202310,6,"35,700",206,18,-,-,1995,독배로 58,-,중개거래,인천 연수구,23.12.08
238,인천광역시 연수구 옥련동,633,633,0,현대2차아파트,59.985,202310,4,"27,700",203,11,-,-,1995,독배로 58,-,중개거래,인천 연수구,23.11.17
239,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202310,2,"28,400",408,4,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.12.14
240,인천광역시 연수구 옥련동,637-1,637,1,현대4,84.6,202309,25,"34,500",402,5,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.12.21
241,인천광역시 연수구 옥련동,636-1,636,1,우성,84.692,202309,25,"30,000",105,1,-,-,1996,독배로40번길 48,-,중개거래,인천 연수구,23.11.30
242,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202309,23,"26,800",408,17,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.11.23
243,인천광역시 연수구 옥련동,639-1,639,1,현대5,84.6,202309,23,"35,000",502,1,-,-,1997,한진로 49,-,중개거래,인천 연수구,23.11.29
244,인천광역시 연수구 옥련동,628,628,0,현대1,43.2,202309,23,"16,300",102,14,-,-,1994,옥련로 33,-,중개거래,인천 연수구,23.09.26
245,인천광역시 연수구 옥련동,632,632,0,서해,59.885,202309,22,"23,900",102,17,-,-,1995,청량로185번길 16,-,중개거래,인천 연수구,23.10.27
246,인천광역시 연수구 옥련동,636-1,636,1,우성,124.902,202309,21,"47,400",103,5,-,-,1996,독배로40번길 48,-,중개거래,인천 연수구,23.11.29
247,인천광역시 연수구 옥련동,631,631,0,원흥,84.63,202309,18,"27,000",103,3,-,-,1994,독배로 52,-,중개거래,인천 연수구,24.01.08
248,인천광역시 연수구 옥련동,639-1,639,1,현대5,84.6,202309,18,"31,300",501,12,-,-,1997,한진로 49,-,중개거래,인천 연수구,23.10.20
249,인천광역시 연수구 옥련동,637-1,637,1,현대4,84.6,202309,18,"30,000",405,20,-,-,1997,한나루로105번길 68,-,직거래,-,23.09.18
250,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202309,17,"24,400",408,3,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.11.02
251,인천광역시 연수구 옥련동,639-1,639,1,현대5,84.6,202309,16,"29,000",501,2,-,-,1997,한진로 49,-,중개거래,인천 연수구,23.12.13
252,인천광역시 연수구 옥련동,639-1,639,1,현대5,84.6,202309,16,"29,000",-,2,-,-,1997,한진로 49,20231109,중개거래,인천 연수구,-
253,인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202309,16,"23,000",4,2,-,-,1996,독배로40번길 18,-,중개거래,인천 연수구,23.10.30
254,인천광역시 연수구 옥련동,643-2,643,2,풍림,77,202309,16,"34,000",101,12,-,-,1998,비류대로186번길 21,-,중개거래,인천 연수구,23.12.08
255,인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202309,14,"27,900",408,19,-,-,1997,한나루로105번길 68,-,중개거래,인천 연수구,23.12.08
256,인천광역시 연수구 옥련동,643-2,643,2,풍림,77,202309,11,"33,000",101,13,-,-,1998,비류대로186번길 21,-,중개거래,인천 연수구,23.11.15
257,인천광역시 연수구 옥련동,626,626,0,럭키송도,134.94,202309,9,"50,000",111,12,-,-,1993,능허대로79번길 30,-,중개거래,인천 연수구,23.10.31
258,인천광역시 연수구 옥련동,626,626,0,럭키송도,134.94,202309,9,"50,000",-,12,-,-,1993,능허대로79번길 30,20231019,중개거래,인천 연수구,-
259,인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202309,9,"27,000",106,8,-,-,1998,청량로 210,-,중개거래,인천 연수구,23.10.30
260,인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202309,8,"24,000",105,3,-,-,1998,청량로 210,-,중개거래,인천 부평구 인천 연수구,23.10.25
261,인천광역시 연수구 옥련동,640-1,640,1,아주1,84.81,202309,8,"30,450",101,4,-,-,1997,옥련로99번길 44,-,중개거래,인천 연수구,23.10.26
262,인천광역시 연수구 옥련동,319-9,319,9,영남송도,49.77,202309,7,"15,600",5,1,-,-,1984,비류대로232번길 7,-,직거래,-,23.09.15
263,인천광역시 연수구 옥련동,640-1,640,1,아주1,29.7,202309,6,"13,000",103,3,-,-,1997,옥련로99번길 42,-,중개거래,인천 연수구,23.11.10
